_id,workerId,taskID,forecast,treatment,timestamp,Category,BrierScore,PPPayment
Qq5ewHMKspz9dRyk6,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,6,0.22,1,1539015786994,Sports,0.0968,0.48
aGFPjkXuwiT9477Rs,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,7,0.59,1,1539015804394,Politics,0.6961999999999999,0.605
JgXoTm2zvvHZujSfv,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,8,0.57,1,1539015804394,Politics,0.3698000000000001,0.57
ih6dENCjevj77uScY,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,9,0.3,1,1539015804395,Politics,0.18,0.56
DJhGrzbuaToxbtweq,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,10,0.43,1,1539015804396,Politics,0.36979999999999996,0.345
KMDZYScTes7PnSJwB,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,11,0.48,1,1539015804397,Politics,0.4608,0.43
JKcyEXBDpAF3c9nd6,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,12,0.23,1,1539015804398,Politics,0.1058,0.395
RmZCMv6wkswexhSZ8,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,13,0.82,1,1539015834e3,Entertainment,1.3447999999999998,0.5
uFYkKzdC7TSoSm7XA,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,14,0.51,1,1539015834001,Entertainment,0.48019999999999996,0.56
Wjy2p9cFXwb2FqPC9,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,15,0.56,1,1539015834002,Entertainment,0.6272000000000001,0.525
sygaTWFggAC4qpTAJ,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,16,0.69,1,1539015834003,Entertainment,0.19220000000000007,0.505
f9ASmfmxxQd9fmyFY,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,17,0.59,1,1539015834004,Entertainment,0.6961999999999999,0.485
LdaM8wXzWoo4cz675,ee611a076a7a13d584c34a042699b945ed1b1c345ae9e70e8a7847fb826a7f2b,18,0.33,1,1539015834004,Entertainment,0.21780000000000002,0.525
z9Fr5idDgF6pEL4jM,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,13,0.28,1,1539015880159,Entertainment,0.15680000000000002,0.33
SBq6tGGiLy7LwaZn8,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,14,0.72,1,1539015880165,Entertainment,0.15680000000000002,0.615
Qo2aMQ9DZZaR3KhkW,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,15,0.22,1,1539015880170,Entertainment,0.0968,0.425
CA93Z7pbRrttGGHTy,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,16,0.54,1,1539015880172,Entertainment,0.4231999999999999,0.61
yisyQB7xfAibhfDyS,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,17,0.68,1,1539015880174,Entertainment,0.9248000000000002,0.58
sJrniy69TApnevnfW,885b00e3dbcb498da85a271ee43025a7658014c7ff576c0eec544695c3e8c0b9,18,0.11,1,1539015880176,Entertainment,0.0242,0.375
ayoTitAhqsQosFWQK,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,1,0.28,1,1539021192359,Sports,1.0368,0.48
rahjnxGMkJSXNBG7r,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,2,0.61,1,1539021192360,Sports,0.7442,0.59
nxwDAZWRcFcqB6Xfi,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,3,0,1,1539021192360,Sports,0,0.315
5JxM58kXLmkS3aJ2P,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,4,0.33,1,1539021192361,Sports,0.8977999999999998,0.69
gvBeY8SaMAcW5uqKS,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,5,0.5,1,1539021192361,Sports,0.5,0.565
GT8pBxBx9ModRDDdq,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,6,0.5,1,1539021192362,Sports,0.5,0.665
kJQSgPsuNnsvhRdxP,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,7,0.97,1,1539021349434,Politics,1.8818,0.625
5paewJGr794ymrhKo,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,8,0.34,1,1539021349434,Politics,0.8711999999999998,0.655
DXkCf2TqLGyaNPN2W,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,9,0.88,1,1539021349435,Politics,1.5488,0.505
cjbY6c2gCYMYKCs3H,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,10,0,1,1539021349436,Politics,0,0.35
damKCojWtucRwARz2,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,11,0,1,1539021349436,Politics,0,0.385
DqxF96PmYEf4eusu6,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,12,0,1,1539021349436,Politics,0,0.425
aX8XRv2kw4sGG4PqF,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,13,0,1,1539021708778,Entertainment,0,0.29
PcykeBjrLDyWaZyN2,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,14,1,1,1539021708781,Entertainment,0,0.615
7GiDrJaBPdZ3XJk55,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,15,0.42,1,1539021708782,Entertainment,0.35279999999999995,0.66
7AgdvEmuj7d4sMYHG,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,16,0.35,1,1539021708782,Entertainment,0.8450000000000001,0.715
evL487ERhcsRrSBFf,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,17,0,1,1539021708783,Entertainment,0,0.27
FspGX8cT5JumMNtmB,370d1ebd4d8c61bda98d7c73ed5c3ea1b8ba07acd27a15f227dd3b190ecb33b6,18,0.54,1,1539021708784,Entertainment,0.5832,0.545
fFbXJ6Ge6JxBB4CnF,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,1,0.71,1,1539022704996,Sports,0.16820000000000004,0.53
wv358J3GuwckS6z8f,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,2,0.77,1,1539022704996,Sports,1.1858,0.6
SjzqknJ4Tb87aHbqp,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,3,0.12,1,1539022704996,Sports,0.0288,0.485
vzcgizawB3nPmuL5y,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,4,0.65,1,1539022704997,Sports,0.24499999999999997,0.65
gt4JpLNhW4pLThf5Y,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,5,0.72,1,1539022704997,Sports,1.0368,0.535
Fa5PPWjdpfQAfNpmy,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,6,0.68,1,1539022704998,Sports,0.9248000000000002,0.55
XzC3dkiEFxZbjpw7z,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,7,0.81,1,1539022744204,Politics,1.3122000000000003,0.615
WbEuwMJhTityExZpe,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,8,0.24,1,1539022744204,Politics,1.1552,0.395
E9YHmdvLEnEhas23g,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,9,0.72,1,1539022744204,Politics,1.0368,0.485
8puYmy5HJdcEEpnkt,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,10,0.73,1,1539022744206,Politics,1.0657999999999999,0.395
eP3MTAQdjqcNuZQBA,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,11,0.56,1,1539022744206,Politics,0.6272000000000001,0.54
dRKdgorZdZv9PMsTy,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,12,0.12,1,1539022744207,Politics,0.0288,0.505
GZx8nJkH7dfh9WHMh,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,13,0.85,1,1539022773932,Entertainment,1.4449999999999998,0.565
GvJaovn9Y7SQrQayW,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,14,0.57,1,1539022773932,Entertainment,0.3698000000000001,0.675
H9n3nyxv2q3eW6fjT,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,15,0.87,1,1539022773932,Entertainment,1.5138,0.535
yAyr7QxrxtmP2LiPw,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,16,0.16,1,1539022773932,Entertainment,1.4111999999999998,0.47
dZsR8Xa2mFrbRGZSy,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,17,0.92,1,1539022773934,Entertainment,1.6928,0.515
32aKWhGmn4JBpbzXP,289e486a1e1ccd0c29278c8a31812191566ac61a518256739a8021dd7092f390,18,0.12,1,1539022773934,Entertainment,0.0288,0.395
NQsL2XwEZdrHf2E5j,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,1,0.61,1,1539022944936,Sports,0.3042,0.615
wJi5JNSibtgoN7kGS,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,2,0.3,1,1539022944936,Sports,0.18,0.655
3SRBREBHZit2Jhc9q,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,3,0.25,1,1539022944938,Sports,0.125,0.465
MjWmFRtQjja6BNTFh,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,4,0.61,1,1539022944939,Sports,0.3042,0.66
bbvgY3GNAiX5MnntL,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,5,0.1,1,1539022944940,Sports,0.020000000000000004,0.395
XBns4TbfGRSvE8jrN,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,6,0.5,1,1539022944941,Sports,0.5,0.645
nBNxm5QnJfYJ2WGqi,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,7,1,1,1539023104180,Politics,2,0.615
H6ZwkumDepyAuT8nd,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,8,1,1,1539023104182,Politics,0,0.565
swYEktYyXsi5JGN6L,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,9,0.32,1,1539023104182,Politics,0.2048,0.61
b7KrjPHtzcrkLtLp9,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,10,0.4,1,1539023104183,Politics,0.32000000000000006,0.5
9AynY9CnJADMJJEJN,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,11,0.6,1,1539023104184,Politics,0.72,0.47
ZnaF7P7kNT8WKtexP,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,12,0.1,1,1539023104185,Politics,0.020000000000000004,0.59
TPDgC4bpTz9cHdRiM,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,13,0,1,1539023297338,Entertainment,0,0.245
DADKDvQMKNkiqhxqS,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,14,1,1,1539023297338,Entertainment,0,0.595
fEpTgfaMJYAHdWkwv,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,15,0.71,1,1539023297339,Entertainment,1.0082,0.52
R2AD86Fxic2tLK9te,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,16,0.2,1,1539023297339,Entertainment,1.2800000000000002,0.455
z3xqSMXS8WXtrG6Tk,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,17,1,1,1539023297339,Entertainment,2,0.55
d36yPdckFDoKoCCot,ba1770128a37e66cf5b6db213d38c515e1ffc2b598416c31b0ac6cd75785b92a,18,0.17,1,1539023297339,Entertainment,0.05780000000000001,0.34
RDwnpfiD49qKLztJY,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,1,0.73,1,1539023399444,Sports,0.1458,0.58
uLLqhdRGwtHeYfJtn,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,2,0.3,1,1539023399445,Sports,0.18,0.67
Jb4npwCFeMdpSGm2r,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,3,0.13,1,1539023399446,Sports,0.033800000000000004,0.535
CHZpxTCsPP9Ya9aJy,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,4,0.6,1,1539023399446,Sports,0.32000000000000006,0.685
P3pKzn9FJXPoZFFjo,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,5,0.65,1,1539023399446,Sports,0.8450000000000001,0.545
uzCx9TtxyHr3taZQK,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,6,0.59,1,1539023399447,Sports,0.6961999999999999,0.635
hYTzpxdvvJfNizgCi,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,1,0,1,1539023572433,Sports,2,0.37
KQumqT99pF6wsfGTT,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,2,0,1,1539023572439,Sports,0,0.335
6WK8vXB3EEw7oQJ2k,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,3,0,1,1539023572444,Sports,0,0.475
EbCBh8eRXYqhBAcgR,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,4,1,1,1539023572447,Sports,0,0.73
d2zPnPqmdKBnSnC9E,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,5,0,1,1539023572449,Sports,0,0.41
Q36uoQdxzQAHayp36,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,6,0,1,1539023572451,Sports,0,0.37
cKoNpD33RwZtkiPxb,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,7,0.88,1,1539023580188,Politics,1.5488,0.65
imay4njKYttioukia,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,8,0.53,1,1539023580189,Politics,0.44179999999999997,0.65
XeZEmA3FcpgfGs4My,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,9,0.11,1,1539023580189,Politics,0.0242,0.44
hWvHdxKCJMTvP96cj,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,10,0.1,1,1539023580189,Politics,0.020000000000000004,0.54
E5kyRide4ws4L9xtd,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,11,0.19,1,1539023580191,Politics,0.0722,0.48
f5PumYwPdrx4DX8sh,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,12,0.16,1,1539023580191,Politics,0.0512,0.58
NTbWTerWiJMwDqGns,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,7,1,1,1539023653439,Politics,2,0.72
TEgTwgnauB2qdaQWK,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,8,1,1,1539023653447,Politics,0,0.69
2LtrTweLHkhfB3tBw,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,9,1,1,1539023653453,Politics,2,0.625
DjgG8J6FzYaZYBNgi,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,10,0.8,1,1539023653458,Politics,1.2800000000000002,0.5
x7nEjjjzX4PZSxDEC,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,11,1,1,1539023653462,Politics,2,0.525
4CHR4xBsExNEhAbAH,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,12,0,1,1539023653465,Politics,0,0.54
6Ejrzbf72it8wa4Ec,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,13,0.52,1,1539023714341,Entertainment,0.5408000000000001,0.63
LfBc3Heebz4Fy6nbY,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,14,0.89,1,1539023714341,Entertainment,0.024199999999999996,0.645
hjYXBhQFhBQMwTGa2,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,15,0.09,1,1539023714342,Entertainment,0.0162,0.275
XdpNZw9n8JwHRGwwu,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,16,0.65,1,1539023714342,Entertainment,0.24499999999999997,0.58
disJXp8iYTATeGQEL,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,17,0.19,1,1539023714342,Entertainment,0.0722,0.405
8tYRqFJivWucJs7Ja,db1c88d69837d007923f7cf9f01ea424d1a019b4b891e4f242af315860336cf0,18,0.11,1,1539023714343,Entertainment,0.0242,0.395
b6qqvacdE8o9N36Ww,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,13,0,1,1539023731664,Entertainment,0,0.385
PwrpmYfBMrvtedNCK,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,14,1,1,1539023731665,Entertainment,0,0.705
JSH6ht688Sq2BKBZ3,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,15,0,1,1539023731667,Entertainment,0,0.32
WGs7AtCmaZfbskCss,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,16,1,1,1539023731669,Entertainment,0,0.735
EBPA5cs9eotbvz9CC,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,17,0,1,1539023731670,Entertainment,0,0.435
GvNFi7iFtPhxA3niR,75654637209abbbda29a3cfa17b9edd873163a8c08eb73bc2e32fe3a9d04e6b0,18,0,1,1539023731670,Entertainment,0,0.405
yT8moPjftBL4JMvCc,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,1,1,1,1539024239008,Sports,0,0.73
E7gNht2ZZP2LXnvmz,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,2,0,1,1539024239012,Sports,0,0.31
6CaAGgNRrQ9GqNrYT,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,3,1,1,1539024239014,Sports,2,0.555
rZsrjPztu8Cgm3XjG,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,4,0,1,1539024239016,Sports,2,0.27
m36rD4vRrguFzu3Cj,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,5,0,1,1539024239018,Sports,0,0.33
Xi2ajiZrDkG2dkfgP,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,6,1,1,1539024239020,Sports,2,0.68
vqoheyqhWYDkikEKu,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,7,1,1,1539024785427,Politics,2,0.72
qAQRp67kZrQ7ki5nF,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,8,0,1,1539024785428,Politics,2,0.36
HZ7XEAYtarEeugfAD,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,9,1,1,1539024785429,Politics,2,0.63
td4aQ7p4NXrCBqfpg,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,10,0,1,1539024785430,Politics,0,0.51
nhmNJyGgMvxcEvmXD,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,11,0,1,1539024785431,Politics,0,0.425
JybPFZhfBX7RyosGu,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,12,1,1,1539024785431,Politics,2,0.545
oFSGrufkiPNNRkrvx,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,13,0,1,1539024823432,Entertainment,0,0.36
tQjakrK3S5GphxnB5,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,14,0,1,1539024823433,Entertainment,2,0.34
SHEvgndXdvNpkED3R,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,15,1,1,1539024823434,Entertainment,2,0.665
oTuwRaugPS7otvyAL,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,16,0,1,1539024823434,Entertainment,2,0.36
ZMwbYd5aGb4rvadkj,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,17,1,1,1539024823434,Entertainment,2,0.625
YHFdJQWDd95Rs2265,8cb425f6019ba8ca2cf5e1685bb74a9ad1411c26ddb3cfc378d5e239cc3115d6,18,1,1,1539024823435,Entertainment,2,0.59
LKJr7ZyHY5w8raWD2,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,1,0.72,2,1538801601438,Sports,0.15680000000000002,0.61
8irjxjBYJ6ojXRpne,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,2,0.57,2,1538801601439,Sports,0.6497999999999999,0.635
QSpXrhG5uJmTJCp72,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,3,0.2,2,1538801601440,Sports,0.08000000000000002,0.495
JxsnnoaB8whpdcdh2,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,4,0.72,2,1538801601441,Sports,0.15680000000000002,0.64
PZ65NsRiuActX5opP,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,5,0.24,2,1538801601443,Sports,0.1152,0.57
2akcWGeoEpwqc2dYu,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,6,0.2,2,1538801601445,Sports,0.08000000000000002,0.395
KQ3vLongM32F5jAG4,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,7,0.76,2,1538801658166,Politics,1.1552,0.645
BSNDNzbXgZMCyhHYi,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,8,0.68,2,1538801658168,Politics,0.20479999999999993,0.625
vecunbHr32Fed6aDx,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,9,0.71,2,1538801658168,Politics,1.0082,0.54
6KKqoF9XkYN6RWavZ,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,10,0.27,2,1538801658169,Politics,0.1458,0.43
xPQ9FegR3kKYKuTnj,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,11,0.29,2,1538801658170,Politics,0.1682,0.49
YfN2QLzPRPLPodXMr,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,12,0.52,2,1538801658171,Politics,0.5408000000000001,0.485
JHihg6oyXxGPXtZQC,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,13,0.28,2,1538801685160,Entertainment,0.15680000000000002,0.35
wQjkaZk3yn7H4pG54,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,14,0.26,2,1538801685161,Entertainment,1.0952,0.335
B4beRmQJpbojRJkJu,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,15,0.18,2,1538801685162,Entertainment,0.0648,0.38
gjtPs3TNSCkkh6dTR,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,16,0.36,2,1538801685163,Entertainment,0.8192,0.67
T6PvwndyMMM3v7h8Z,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,17,0.33,2,1538801685165,Entertainment,0.21780000000000002,0.67
xBRCbwgQ4DTuseFZE,78ef9879a4a32a97b61b6189115a89d59ed1b616c921e385fe44387f46ba8290,18,0.12,2,1538801685165,Entertainment,0.0288,0.47
orSpCr88o9M4TDLhj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,1,0.67,2,1538802159815,Sports,0.21779999999999994,0.555
vKiT6SHcSZ8aDgpSs,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,0.4,2,1538802159817,Sports,0.32000000000000006,0.56
aucwqj4xBnRZHhBMZ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,3,0.58,2,1538802159819,Sports,0.6728,0.45
8a4ve9GmcLDgPFGNk,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,4,0.38,2,1538802159820,Sports,0.7688,0.61
Kek3ApZZGfLNLNavK,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,5,0.62,2,1538802159821,Sports,0.7688,0.415
sRgQgFwbSYSEqNYJm,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,6,0.36,2,1538802159823,Sports,0.2592,0.565
e7CmAbaoAzYkn7pzJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,7,0.41,2,1538802181138,Politics,0.33619999999999994,0.57
fLstaresBYQkZnd6F,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,8,0.6,2,1538802181140,Politics,0.32000000000000006,0.47
nyHS8648m5yv8YtPG,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,9,0.35,2,1538802181140,Politics,0.24499999999999997,0.585
SgMtdiwTKMdki9rSJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,10,0.34,2,1538802181141,Politics,0.23120000000000004,0.48
xQhfTHttzFudASqFC,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,11,0.58,2,1538802181143,Politics,0.6728,0.475
72nAPnGZ49yTK4Ecj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,12,0.8,2,1538802181143,Politics,1.2800000000000002,0.265
