_id,workerId,treatment,taskID,forecast,timestamp
y8pmHS8K54zqWi68H,cf46b424,4,2,0.22,1538837459359
XwreLqzmN9ZXokz8B,cf46b424,4,3,0.05,1538837459360
nP3JK2ND4chqRnQ3D,cf46b424,4,4,0.5,1538837459361
4K3X4eg3qYxqR6kEc,cf46b424,4,5,0.23,1538837459362
F7DZtBBYwTvcnGCkQ,cf46b424,4,6,0,1538837459364
mFerFfJBHKp84f9xx,b044fca7,3,13,0.3,1538837485743
hnFBeiQZsM3r6YMie,b044fca7,3,14,1,1538837485745
fQixgwH4RMvEfPiG3,b044fca7,3,15,0.24,1538837485745
BKyAPDEviNoRxSdeQ,b044fca7,3,16,0.43,1538837485747
GwS5QZfhserFawu7o,b044fca7,3,17,0.13,1538837485748
z6ZiroozLrSroqQDD,b044fca7,3,18,0.22,1538837485752
ZLffnEDTw4prnBPGG,f280baf1,2,1,0.49,1538837465287
qz2qGES37BMJZhXCg,f280baf1,2,2,0.7,1538837465289
MmAG3PsoeRbCGxfws,f280baf1,2,3,0.07,1538837465291
42Q33nj6fY3oMiGCR,f280baf1,2,4,0.23,1538837465294
RHLfPS38qrZiAYmng,f280baf1,2,5,0.32,1538837465296
dH9DkDSefuQy2ME6K,f280baf1,2,6,0.57,1538837465297
npbCHhwYmZtdgNj9Q,cf46b424,4,7,0.81,1538837484423
ztdbFCK32YL8kExhu,cf46b424,4,8,0.36,1538837484425
dw7n3HadBeqRHssgp,cf46b424,4,9,0.64,1538837484426
sutpZpvMutbXWjntj,cf46b424,4,10,0.07,1538837484427
iaxYkf3HzPL9i3bzK,cf46b424,4,11,0.34,1538837484428
xXkk6tncyHCGKa9rE,cf46b424,4,12,0.05,1538837484428
JbSJsNP2w5r7ZDfBP,cf46b424,4,13,0.6,1538837504608
esjTdmNYiaxz7b9io,cf46b424,4,14,0.34,1538837504609
AeKLweyTdWuAzAqgH,cf46b424,4,15,0.61,1538837504609
ruMsWbNSqrmkiKSft,cf46b424,4,16,0.2,1538837504610
NRxE972tergvHJARZ,cf46b424,4,17,0.34,1538837504612
69kbg9CFGuS8k2v3j,cf46b424,4,18,0.31,1538837504614
PTaT5NByzqBhvtB2e,f280baf1,2,7,0,1538837512655
aHHtYdzcj28r4RzBh,f280baf1,2,8,0.23,1538837512656
ALxefKkNnmzKzfuHj,f280baf1,2,9,0.22,1538837512657
bJEqeQw9oMQ2qQ7Mg,f280baf1,2,10,0.92,1538837512661
mRnrp7MByYPkT2R7m,f280baf1,2,11,0.48,1538837512663
zPW5EgA3tAevbCXph,f280baf1,2,12,0.22,1538837512663
28Ji6gTiec4RT3AeH,13ba97fc,3,1,0,1538837565533
j2qgMQY7YPnbeiJsn,13ba97fc,3,2,0.79,1538837565534
et4wqLNnuGGS97K7c,13ba97fc,3,3,0,1538837565535
hutWEPM5QhcoHozWk,13ba97fc,3,4,0.7,1538837565537
mEasYa84PStLYj7mj,13ba97fc,3,5,0.11,1538837565538
9idmG8DQ3Rd9bK5Sa,13ba97fc,3,6,0.25,1538837565538
L8Sy3NTsmNeyK7jmc,f280baf1,2,13,0.13,1538837593135
gKQJCmAqTfgREReWk,f280baf1,2,14,0.9,1538837593136
TR4is772cJagXnt7X,f280baf1,2,15,0.84,1538837593137
YR5zjr2Pq3d3cpF4n,f280baf1,2,16,0.51,1538837593138
LETJyd7NLkLHmLbmc,f280baf1,2,17,0.91,1538837593138
TGP3bSFfGpiHuNXXJ,f280baf1,2,18,0.52,1538837593140
qjcg4Q9ecXLtXPqBb,NA,2,1,0.76,1538837618438
Gipv58zdx9xvdDiXH,NA,2,2,0.52,1538837618440
9LinPi9K2uTZ7Qtga,NA,2,3,0.7,1538837618442
nv9qSG7vFbdAXAmvN,NA,2,4,0.5,1538837618444
GL2zffP2PWE4Dkq5i,NA,2,5,0.66,1538837618445
Ymz2KKm4ahoMKbHnc,NA,2,6,0.41,1538837618446
7FvdtkRjSFayLQdbd,13ba97fc,3,7,1,1538837621523
RJEJN4hNSMLogHqyi,13ba97fc,3,8,1,1538837621524
TRSz3fCATkw6NKAo3,13ba97fc,3,9,0,1538837621525
wumWeR2pvG2yCuPc7,13ba97fc,3,10,0.3,1538837621526
QWwf4gpv5Aiv7KtXn,13ba97fc,3,11,0.5,1538837621528
AX78FdWzd654CD7aj,13ba97fc,3,12,0.09,1538837621528
ftw3f9nyyP9LYBvGD,NA,2,7,0.43,1538837630549
efQ4v73ichEg4E6Hu,NA,2,8,0.58,1538837630550
kLBxFgT23RHSi5QjR,NA,2,9,0.67,1538837630551
avatPwmkELSmvwaFs,NA,2,10,0.37,1538837630553
uqgX7Bs2DCLBmkSvM,NA,2,11,0.59,1538837630553
YEdxYaPFT3K7TH9fQ,NA,2,12,0.46,1538837630554
eiJuDEriJNn6cJkaP,NA,2,13,0.44,1538837639668
SSxRs6dYtPNgpSscG,NA,2,14,0.35,1538837639669
a4Ly48rey4KNdWHoL,NA,2,15,0.44,1538837639671
HrLbauaKF84mxGjMR,NA,2,16,0.4,1538837639672
9zAc9HGKbTEFB5r4Z,NA,2,17,0.45,1538837639673
pfW9FCxPi2KK44yu9,NA,2,18,0.5,1538837639674
HFjNucGJLhDbbXnuP,883f7a56,4,13,0.25,1538837659024
JKdvA695dQNGDoaFs,883f7a56,4,14,0.9,1538837659026
6XNYzm2nGvcypuuDD,883f7a56,4,15,0.4,1538837659026
WYnWqbKw8BaPJ7JwP,883f7a56,4,16,0.9,1538837659026
YqvFCBRcJsEFL4Q4v,883f7a56,4,17,0.6,1538837659027
QskqCfPMYZm3iRtub,883f7a56,4,18,0.5,1538837659027
x64qSgXfCsBnKtupm,13ba97fc,3,13,0,1538837660686
ofbECwHkMAFDqwA6J,13ba97fc,3,14,0,1538837660687
3jDLp8AieoHmJuM3n,13ba97fc,3,15,0.33,1538837660688
AWaJR2RzBbEYf9XSK,13ba97fc,3,16,0,1538837660688
bmKGHANoErKEfWQtH,13ba97fc,3,17,0.21,1538837660689
6enrctpmgxEgdCPY7,13ba97fc,3,18,0.89,1538837660690
Z63fy8xasX9B5G5aE,NA,3,1,0.1,1538837684884
ExsxdeYyzcXYe9chn,NA,3,2,0.6,1538837684885
LuJShJgLtD9u4qqwM,NA,3,3,0.1,1538837684886
vcpvGcvLrYsERfMyC,NA,3,4,0.5,1538837684886
wxc7iqQjwno3CaMhW,NA,3,5,0.4,1538837684887
FmXBS4A3weL6mkkDr,NA,3,6,0.6,1538837684887
W9YyNMa63AzjDH8zz,NA,4,1,0.69,1538837712470
RJve5iFPhedoRMmrd,NA,4,2,0.64,1538837712471
tNLRgqM9QNqMWxKuP,NA,4,3,0.35,1538837712471
9drvLqB5tBWABwDoh,NA,4,4,0.35,1538837712471
x6xvF57PqshdE38ac,NA,4,5,0.42,1538837712472
nM6G6TH25ypBFstqM,NA,4,6,0.6,1538837712473
fmxjWazbXTgsrXdiJ,NA,3,1,0.21,1538837728001
caYCHFt8vtF8MrwYx,NA,3,2,0.72,1538837728002
jCJPxGjHXMEQiSQ2W,NA,3,3,0.2,1538837728003
9ijP6XLYfejzJFpT2,NA,3,4,0.59,1538837728003
5YSD2pJJQghxRcDoh,NA,3,5,0.17,1538837728004
EzzAqyBTQ7R2ozrR6,NA,3,6,0.1,1538837728004
A6aX4K6yWui6YSKCi,58d83a30,3,1,0.65,1538837733432
doAaaSn2xgbSGKDAK,58d83a30,3,2,0.64,1538837733437
b6SoxSwwwSgYJzKPH,58d83a30,3,3,0.65,1538837733438
fv4EQKJiHJRoqiqR5,58d83a30,3,4,0.68,1538837733439
CDSpmehGuDB2gZkpQ,58d83a30,3,5,0.66,1538837733440
MmsNZtbyxqFasie3y,58d83a30,3,6,0.73,1538837733441
DXZZ9gyBK3aA3vsPy,NA,4,7,0.34,1538837753681
gZSMyNE7QN6eCXw4o,NA,4,8,0.73,1538837753681
upiw9KXvTLfooqbeX,NA,4,9,0.39,1538837753681
fnrTNCk2C3WcdNBuM,NA,4,10,0.29,1538837753682
jKirpYBBm3A3mQn57,NA,4,11,0.61,1538837753682
ufsYPJvJGHZTt5Twh,NA,4,12,0.64,1538837753682
HtRK3SPECSDr8YFJc,58d83a30,3,7,0.65,1538837775788
GwoEbtfDECTr3ffNR,58d83a30,3,8,0.61,1538837775792
Tq56NB7aqEkjCMCYw,58d83a30,3,9,0.66,1538837775797
6kmLsNiSN5nJjjafr,58d83a30,3,10,0.58,1538837775798
Z4bSn5QpzoJ2WraCr,58d83a30,3,11,0.71,1538837775799
R5DMKS3bpZZWFrAyC,58d83a30,3,12,0.62,1538837775800
nDCivpNX8Tnn4G4hB,NA,4,13,0.61,1538837786954
mKPPFMLRhC4kpE5h9,NA,4,14,0.64,1538837786955
THsxCo8gAKzfLW3ri,NA,4,15,0.4,1538837786955
wBaJvsZhD4igBSx75,NA,4,16,0.61,1538837786956
rk83DiXtyaipPcnTG,NA,4,17,0.4,1538837786956
rycALnrvpJnNP4r8J,NA,4,18,0.64,1538837786957
AGB2RZ33HJkDvtttj,58d83a30,3,13,0.61,1538837836082
TywtmRdYZey7zLhtQ,58d83a30,3,14,0.71,1538837836083
cT9cygSN5vhjttdLk,58d83a30,3,15,0.33,1538837836084
A3tK66gzBGFygz4Zu,58d83a30,3,16,0.85,1538837836084
v4LsJus4pJM25t9qk,58d83a30,3,17,0.53,1538837836085
DAdYbsPd3mgCqCAnP,58d83a30,3,18,0.73,1538837836086
TphoNhCtxnkgnCsu4,NA,3,7,0.69,1538837856521
DY2NnSmEoQr84wGQN,NA,3,8,0.9,1538837856522
Zi35zarySnLyE9qDR,NA,3,9,0.71,1538837856522
NJEqiJWaxr9ZHJjPc,NA,3,10,0.3,1538837856524
EFE7p6wtNhQdZqAdP,NA,3,11,0.31,1538837856524
bbvk5EuvQp7uqWS4g,NA,3,12,0.2,1538837856524
oPvPvSk3ks5ofwzBu,4b69e50f,1,1,0.6,1538837857247
yjGJzjd6W5hY2Xmhx,4b69e50f,1,2,0.6,1538837857248
gHwmidPnXGEa7advf,4b69e50f,1,3,0.5,1538837857248
JWyDDa343BSkvy9ib,4b69e50f,1,4,0.6,1538837857249
qxCPR2JnRtMjqDYxT,4b69e50f,1,5,0.4,1538837857249
RpjEqcJaCSsYpiktS,4b69e50f,1,6,0.5,1538837857250
jTeuP3pNMGSwiSdCa,4b69e50f,1,7,0.6,1538837869760
quGz4WFkQR2HZnsBN,4b69e50f,1,8,0.6,1538837869760
j53rQNnp8e2Km8Da9,4b69e50f,1,9,0.6,1538837869761
EM4zKA2ndBeyTJF5L,4b69e50f,1,10,0.4,1538837869761
TRKWN8Nn8HbvvKTax,4b69e50f,1,11,0.6,1538837869762
Ny4Bt6xBHphBmWadX,4b69e50f,1,12,0.4,1538837869762
72dn5pJEwczXo66ki,4b69e50f,1,13,0.6,1538837873535
ASCXKGtDSkWQH9yR4,4b69e50f,1,14,0.4,1538837873535
jwviBJ8vjhnLyg69p,4b69e50f,1,15,0.4,1538837873536
i4SNP28csFkPKxsh8,4b69e50f,1,16,0.4,1538837873537
JoxmpjWE54e6n64Rk,4b69e50f,1,17,0.6,1538837873538
TLG6gNpZhvFcdXNtv,4b69e50f,1,18,0.4,1538837873539
wKQr7Jo2E2FD5HzTh,NA,3,7,0.88,1538837878838
7eXY9YfQEcrioAMEv,NA,3,8,0.54,1538837878838
dQtNdSN9fjZ9bg4Jd,NA,3,9,0.37,1538837878839
37yRCWyQWQMEtdudT,NA,3,10,0,1538837878839
QNpAi3FyKuSxt42wC,NA,3,11,0.08,1538837878839
R8pP777MzXcwshRL5,NA,3,12,0.05,1538837878839
njYm3wRLow49SbSTc,4b69e50f,1,1,0.6,1538837936796
6ATDDhM6ktHFFZvae,4b69e50f,1,2,0.6,1538837936797
BpwHxe9cjhgNEu7NQ,4b69e50f,1,3,0.5,1538837936797
pDeKPq3PX3ihQE3fK,4b69e50f,1,4,0.6,1538837936798
7uYFoXErPnkY9hLuu,4b69e50f,1,5,0.4,1538837936798
23ddJmNu7HcWrjm7K,4b69e50f,1,6,0.5,1538837936799
PGBv6M23oRR8t6hGb,4b69e50f,1,7,0.6,1538837939252
asw5gKJrFZXyDs39M,4b69e50f,1,8,0.6,1538837939253
a7oagFhfjRq3h5YMS,4b69e50f,1,9,0.6,1538837939254
yabx7R8XTkWB3DZoz,4b69e50f,1,10,0.4,1538837939254
KqQPM66AgPB2eZkaR,4b69e50f,1,11,0.6,1538837939255
ZBkNbrSTRj8XPKWvK,4b69e50f,1,12,0.4,1538837939256
N3tj5mne8GqTgJrm5,4b69e50f,1,13,0.6,1538837941328
rL7d3t9HhHv3Lrg4q,4b69e50f,1,14,0.4,1538837941329
6uo2RGBftPa3zcMH8,4b69e50f,1,15,0.4,1538837941329
47FB9c7S5q5w5yx5d,4b69e50f,1,16,0.4,1538837941330
K9zBBkSisAn22dX7A,4b69e50f,1,17,0.6,1538837941331
vPJS4eRRMJcDRJsQF,4b69e50f,1,18,0.4,1538837941331
Fe6wbHC8TCsPqpdSN,NA,3,1,0.39,1538838152324
2gcAMQYwqzyJ23RXp,NA,3,2,0.75,1538838152324
Y2sFNRxPpp34ZwryM,NA,3,3,0.21,1538838152324
azRALn99n6tK3st5G,NA,3,4,0.39,1538838152325
vZ9dc9YdyzJt9hx2G,NA,3,5,0.21,1538838152325
vYAQgzqBpap7CcHGQ,NA,3,6,0.6,1538838152326
MREA8xA8YHcsmnpHD,NA,3,7,0.31,1538838176493
Ds96mNWBLQK2m25B3,NA,3,8,0.57,1538838176493
9QZxPkLqzTezx5aaw,NA,3,9,0.55,1538838176494
mmZ48Kp4XcgYifjWC,NA,3,10,0.35,1538838176494
kKwYzeiiryjHmpQ2j,NA,3,11,0.18,1538838176494
RW3j7ALT5YnkdNgML,NA,3,12,0.11,1538838176495
gjJu2RNF6nRtp6K3z,NA,3,1,0.6,1538838181924
rMpqkuWiuscYSqYwu,NA,3,2,0.65,1538838181925
GTeu8jqEgepmvffDq,NA,3,3,0.1,1538838181926
n45QkH2vq5zzosNft,NA,3,4,0.6,1538838181927
yFbnPRGhceJYpK4tt,NA,3,5,0.05,1538838181927
mu9bPNpY9mFF2bX6L,NA,3,6,0.5,1538838181927
jE5mHKsn5kKkWQRDa,NA,3,13,0.37,1538838199469
2jkxbi3Lr6rbpHcxc,NA,3,14,0.18,1538838199470
spushtZQfbimYfGpq,NA,3,15,0.8,1538838199470
CGxwMAYEChh2Z9Gkk,NA,3,16,0.57,1538838199470
KiCeJiqSJtmGyEg2y,NA,3,17,0.44,1538838199470
qEr2r5L4hjyz526iu,NA,3,18,0.39,1538838199470
N5y2j8jn3EdPHgH8S,NA,3,13,0.11,1538838240296
WXkwMd3NkeHhwQrgZ,NA,3,14,0.87,1538838240297
6kEbeZFZTqLPYJjBG,NA,3,15,0.15,1538838240297
CtsTEQgfPvA2DMpga,NA,3,16,0.05,1538838240298
AWbTZiHG88MpCnrdL,NA,3,17,0.08,1538838240299
MBQ7FmSsFs4X5Z59e,NA,3,18,0.16,1538838240299
cNdQLGph3aT5xmNjm,NA,3,7,0.45,1538838273938
hkzmerAjzDTKkTfRT,NA,3,8,0.3,1538838273938
WCjLp59tMM7Xmzxky,NA,3,9,0.55,1538838273938
ndZXiwnZhNjewNz7y,NA,3,10,0.66,1538838273939
qKpQRmXwGiPste65Q,NA,3,11,0.2,1538838273940
fpeEt6vXXaBn9hH77,NA,3,12,0.65,1538838273941
Lea4kKBeZrbayn539,NA,3,13,0.55,1538838498014
QLwgyd4N7HjxnRjiY,NA,3,14,0.45,1538838498014
e5qMnAbxyRkxjELqe,NA,3,15,0.45,1538838498015
qnPh53pZN5uu67WXN,NA,3,16,0.6,1538838498016
qxvcCXPcfASoHQMNt,NA,3,17,0.4,1538838498016
SxLSrQ5AKMa4xSX4W,NA,3,18,0.45,1538838498017
e3oMg6mQw3TNCsgwg,NA,2,1,0.85,1538838550223
dW58XnMJN2SKiqJCM,NA,2,2,1,1538838550228
mKso5PFYZvF7Sdars,NA,2,3,0.18,1538838550230
7S37ba2ijhZqaTN4Y,NA,2,4,0.63,1538838550231
4rdzpjM3YKbPpQRNB,NA,2,5,0.16,1538838550233
hBZPCrEXAqRJHSvW7,NA,2,6,0.68,1538838550235
aqiwpWRibrpKzFdTS,NA,2,7,0.75,1538838621134
vibhv25oqWfJqbx6K,NA,2,8,0.3,1538838621136
8L2uioZKP7HFRxJ3v,NA,2,9,0.8,1538838621141
HRHxrxctc5EqEBdqF,NA,2,10,0.25,1538838621143
P6RGgAKo6ZmXsKHAC,NA,2,11,0.1,1538838621145
BiXCSuJgtBWtgN9yT,NA,2,12,0.1,1538838621146
6LY6EwMuGsumHsb6z,85b63d0a,2,1,0.23,1538838645686
4urJWfTtQcSPGCDFE,85b63d0a,2,2,0.54,1538838645688
2tshJLMf8kZxECztn,85b63d0a,2,3,0.12,1538838645690
8g4FtsxqXbvx7jmn2,85b63d0a,2,4,0.68,1538838645692
hbDkNgNy7Mx5Sd4D4,85b63d0a,2,5,0.55,1538838645694
HrZWYfDEpuyz4R8Yp,85b63d0a,2,6,0.21,1538838645696
5YXtocuHGiXozLFAi,ccdaf0bf,4,1,0.65,1538838659918
hpKeqCHp9Wy6nA8Dm,ccdaf0bf,4,2,1,1538838659918
3i7Kzqxbw9wmimxPw,ccdaf0bf,4,3,0.75,1538838659918
REXDD7hJbFciXAfBo,ccdaf0bf,4,4,0,1538838659918
fDW5tK9ZEejW99AJ8,ccdaf0bf,4,5,0,1538838659919
bkbwf7GgSGQFbkbCe,ccdaf0bf,4,6,0,1538838659919
FKWduXhotw4nnnrCL,NA,2,13,0.9,1538838679293
ryPm4df7Nywf57x8N,NA,2,14,1,1538838679296
yaSjH5Rk6MvM6xgMn,NA,2,15,0.05,1538838679298
xkfY8u5n4PkZb5TFZ,NA,2,16,0.01,1538838679299
kbNuFfhdeL2aEyDpF,NA,2,17,0.1,1538838679301
NpypnEjpbX6wZ6koR,NA,2,18,0.85,1538838679304
w99FuWAq87kSfXGb6,ccdaf0bf,4,7,0,1538838684413
HtMhW567veQE4cBbD,ccdaf0bf,4,8,0,1538838684414
jYusFkro6BrqQYLrY,ccdaf0bf,4,9,0,1538838684414
H3zxZt6L3rLQLrBBi,ccdaf0bf,4,10,0,1538838684414
GKosCv4Xsqt7nfpY2,ccdaf0bf,4,11,0,1538838684414
xP7eBXKrX5QPj6E7N,ccdaf0bf,4,12,0,1538838684414
NH3JvKNA8p6GTuSfS,16bb2786,2,1,0.2,1538838690372
hoB85W9P85ib5HY97,16bb2786,2,2,0.85,1538838690372
ZWs4LcLFXWDa6Dow4,16bb2786,2,3,0.5,1538838690372
Wg6aDthXBxYCQB9xZ,16bb2786,2,4,0.5,1538838690373
uLEGkbhLgxbFWc793,16bb2786,2,5,0.25,1538838690373
hDN9NBy8CHc5GNfgT,16bb2786,2,6,0.75,1538838690374
Fe8KA6Z3wK2BMi9xG,ccdaf0bf,4,13,0.25,1538838710589
nATrGt6ctAezovmfM,ccdaf0bf,4,14,0,1538838710589
GYFzrHyjzHjmt7vGm,ccdaf0bf,4,15,1,1538838710589
ZH6gGT5LgoGJrQjT5,ccdaf0bf,4,16,1,1538838710589
k89egynrGToNfqL8b,ccdaf0bf,4,17,0.98,1538838710590
tD9JjyPR9PLhLN2hB,ccdaf0bf,4,18,1,1538838710590
xMeaNCfRdfj5h8kzj,8d5fdeaa,4,1,0.6,1538838716988
XD49gGuQiwJsniXqu,8d5fdeaa,4,2,1,1538838716990
doP7XXa8bYwtwZ3T8,8d5fdeaa,4,3,0,1538838716991
jbqvytac8eexwyLpd,8d5fdeaa,4,4,1,1538838716993
yxmifTgH3jEW9s8A3,8d5fdeaa,4,5,0.12,1538838716994
hhNgGrweqLfYBzxdW,8d5fdeaa,4,6,0.64,1538838716995
3mc8LmtmnWcfS4Lv3,ad188542,3,1,0.41,1538838793267
J5nkEkTGT63odQ3G5,ad188542,3,2,0.83,1538838793269
pwckgmFzCqoBeJTdL,ad188542,3,3,0,1538838793270
gRxXtycMRG2fYKK3f,ad188542,3,4,0.55,1538838793270
AzH27FW6F84tp9H6q,ad188542,3,5,0.65,1538838793271
Nw8Y4WtX7rSyd9aB7,ad188542,3,6,0.36,1538838793273
qBBg42Gui7Zf3BXu6,ad188542,3,7,0.76,1538838799028
K9Hq4MtDiyYea9FoG,ad188542,3,8,0.37,1538838799028
dJigLrZ7qEJixQ36y,ad188542,3,9,0.58,1538838799029
8byonNE3ACDM3kH6S,ad188542,3,10,0.21,1538838799030
2njTnfwisku5GfTZJ,ad188542,3,11,0.51,1538838799031
4ZR2Fht2uYcsduqxZ,ad188542,3,12,0.22,1538838799031
ASrDnnH2wcjE8GN3d,ad188542,3,13,0.69,1538838804008
JpvhFRZEgRJ7xzSdj,ad188542,3,14,0.86,1538838804008
wi8maCZHn2CTBNmYy,ad188542,3,15,0.72,1538838804010
QZXhrC3YLT76vp6B4,ad188542,3,16,0.72,1538838804010
cKAf9tF5W6CT5o3dB,ad188542,3,17,0.64,1538838804011
QutBodvNSPcNSwmhb,ad188542,3,18,0.13,1538838804012
eApbBpoTdyyFg8bRG,85b63d0a,2,7,0.63,1538838817044
S6wfkHCFzRCvp7Hfn,85b63d0a,2,8,0.23,1538838817047
SGaXnJsZGMtmyLcYy,85b63d0a,2,9,0.03,1538838817049
5zGzMMpwEobx8ydxG,85b63d0a,2,10,0.1,1538838817050
gSi6HJEEEXzN9Pzg4,85b63d0a,2,11,0.06,1538838817052
wkYnaBLajNxQi8Evj,85b63d0a,2,12,0.06,1538838817055
8Ph3zjhpAPzR2pcP7,daca547c,3,1,0.56,1538838862859
Eqa2NB5MpMuxM5SGW,daca547c,3,2,0.46,1538838862861
X8RNctXWsbrPHTD37,daca547c,3,3,0.13,1538838862862
o8vvLAPMbg7NSrmha,daca547c,3,4,0.58,1538838862863
YWy4tPybL9bxXrdLA,daca547c,3,5,0.26,1538838862864
5bS2ATnWmcCZA6zpj,daca547c,3,6,0.24,1538838862865
joFWm3S7xFtgKcNBy,NA,1,1,0.51,1538838865219
Ey9SCHQt6br66mcy9,NA,1,2,0.5,1538838865222
64zM8pzbNSFZ8XMdk,NA,1,3,0.36,1538838865222
4qtrKyygZaXKM8Rqu,NA,1,4,0.66,1538838865223
BMkWTZoNKzAjPyueg,NA,1,5,0.62,1538838865224
CR8QBnjKtg5qyYHLc,NA,1,6,0.46,1538838865225
zHcCRscsd6NhppR6H,8d5fdeaa,4,7,0.65,1538838867622
FsWTmN7rdviXC4c8d,8d5fdeaa,4,8,0.66,1538838867625
SodFmujLmoq6vwBJi,8d5fdeaa,4,9,0.65,1538838867627
5veAsBZDYBs8iRpWv,8d5fdeaa,4,10,0.35,1538838867627
bS6PqjwdxGfWvjrYd,8d5fdeaa,4,11,0.82,1538838867628
szkuEroSFF6giRSjn,8d5fdeaa,4,12,0.65,1538838867629
HwAnHN9mTABgGG8ZL,daca547c,3,7,0.44,1538838905111
9s2ZYXbFHbZtuqstp,daca547c,3,8,0.5,1538838905113
eHJF2raGdBuNLqHip,daca547c,3,9,0.46,1538838905115
vrZZvhBmAhiFRLH26,daca547c,3,10,0.09,1538838905116
5kf7nAupWMbSS9uQP,daca547c,3,11,0.23,1538838905117
sxiCL7wiYREkaqYRD,daca547c,3,12,0.22,1538838905118
v6RAqoeH2duX8G2K3,63a7c793,1,1,0.55,1538838905736
RrmKvCN8caiDyzusM,63a7c793,1,2,0.7,1538838905737
auSX5wShczMHMtdWC,63a7c793,1,3,0.2,1538838905737
WFGXtnfwHf3jxtZXN,63a7c793,1,4,0.4,1538838905737
E5YT5vaFRmCQ52oLw,63a7c793,1,5,0.25,1538838905737
qeStPfLmcfC2Zh2Cv,63a7c793,1,6,0.4,1538838905737
2hwvEQe9mpxy8xhCL,daca547c,3,13,0.36,1538838951887
YcpxpDMGk8MzqbZZS,daca547c,3,14,0.38,1538838951888
JLKXSqbCrs8g7EssW,daca547c,3,15,0.38,1538838951888
pDwNxJ7afTjoH9Xrh,daca547c,3,16,0.56,1538838951889
4vdKv5MbrZqExQ4FF,daca547c,3,17,0.43,1538838951890
PauNjbJkyuYRJN9mw,daca547c,3,18,0.45,1538838951891
hrmRqfkvWWahLj4Pr,78d6fdb8,2,1,0.24,1538838966271
F2N8Cyyuyrpb9roqz,78d6fdb8,2,2,0.17,1538838966273
J6KbPajtaA9qyNLGB,78d6fdb8,2,3,0.06,1538838966276
yuqsKgwThvQJ3pJxb,78d6fdb8,2,4,0.72,1538838966278
JSYpScnHgeTZJTY7d,78d6fdb8,2,5,0.25,1538838966279
62iyPXSxon8wj2fp9,78d6fdb8,2,6,0.55,1538838966281
jvcbd2qRxRQqfhcKT,8d5fdeaa,4,13,0.65,1538838984027
9ARF3i48X3f93QnRn,8d5fdeaa,4,14,0.77,1538838984028
bxcGPctHzwuJRnK3G,8d5fdeaa,4,15,0.61,1538838984029
gr4x7Yq3Jj67dnrAs,8d5fdeaa,4,16,0.39,1538838984031
ZnPm9mApynrkSYwfA,8d5fdeaa,4,17,0.86,1538838984032
9SGJ9XB93GSzqgfKa,8d5fdeaa,4,18,0.64,1538838984033
vaHXr7Zyt5J6539t4,e51c7694,3,1,0.73,1538839004900
qX2wuZyqDRmRZEGdD,e51c7694,3,2,0.28,1538839004905
hgGzHvGJMyNrLpmPo,e51c7694,3,3,0.2,1538839004908
un79HZ9BaYaddSAxX,e51c7694,3,4,0.74,1538839004909
CPsAr9oeSEpsN5deJ,e51c7694,3,5,0.54,1538839004911
9WTLbzFiAgpYvP5Sc,e51c7694,3,6,0.66,1538839004912
WvCMAJpASiGp7RjFF,16bb2786,2,7,0.86,1538839012535
F5qo6PZh8CkL6BTYv,16bb2786,2,8,0.05,1538839012536
RPPDTgjWW82dg9GTj,16bb2786,2,9,0.2,1538839012536
LXbkoWiZcZncDxJMu,16bb2786,2,10,0.25,1538839012536
AQ55ExN5RC7m55je9,16bb2786,2,11,0,1538839012536
2WThAcmjsu8YpZNQm,16bb2786,2,12,0,1538839012537
whLy9e3tkSLQEx8eh,2da431ce,3,1,1,1538839013615
nbPSXft9jTqgbaeZo,2da431ce,3,2,0,1538839013619
kXJsdXKhaT65t2Qz2,2da431ce,3,3,0,1538839013622
nz5FyQqBxhT9Rc2vv,2da431ce,3,4,1,1538839013624
847b2rLYNszCQbXHc,2da431ce,3,5,0,1538839013626
5P8FEAgCYJ6auRCuy,2da431ce,3,6,0.82,1538839013629
TePsJ23F3BZ9K2uyz,85b63d0a,2,13,0.23,1538839023289
7g3gHXnF8jiQjFq8N,85b63d0a,2,14,0.16,1538839023289
wupN3DjkbpP8Yq638,85b63d0a,2,15,0.05,1538839023292
t6t3xF64MTdHSuwz8,85b63d0a,2,16,0.33,1538839023293
6qgcCS7yu89jRJbyC,85b63d0a,2,17,0.13,1538839023295
iftGsaHRRQmzSYeG9,85b63d0a,2,18,0.09,1538839023297
huppiC8NYabd72Epj,NA,1,7,0.7,1538839028819
aSbAM2ih2qW5q47jt,NA,1,8,0.65,1538839028820
x8XxJixKdszSnrnyX,NA,1,9,0.47,1538839028820
budzu2wWjayd5KMuE,NA,1,10,0.25,1538839028821
FP4JYXMAHbZveH62G,NA,1,11,0.47,1538839028823
K9oRFbzCCWaTYAPJa,NA,1,12,0.32,1538839028823
r4G3btNJA8BBZHi2s,NA,4,1,0.6,1538839038702
uE8wAghfYZSLoEsQ8,NA,4,2,0.75,1538839038702
xTBnu5zSiAvdQfhGx,NA,4,3,0,1538839038704
7Psk8CkdCHuLJKyF9,NA,4,4,0.4,1538839038705
NXHZHo5BEtPkCJc5t,NA,4,5,0.35,1538839038706
5Bzao4ekLYWbzuMAx,NA,4,6,0.55,1538839038707
59Q9PMh8uwFy64ALD,NA,2,1,0.6,1538839041724
